,,Result Mean,Result Lower Bound,Result Upper Bound,Effect Size,Effect Upper Bound,Effect Lower Bound,Effect P Value
"('caveman', 'inter')",survey 5% similarity,-0.5567540401828018,-0.5778600195260939,-0.5391927733342311,-0.14288222984773663,-0.05331005949053541,-0.3144365560370623,0.23778934644295738
"('caveman', 'inter')",survey 95% similarity,0.7881661348895035,0.6865642866187297,0.8737832934063717,0.10554496295695008,0.29875298477549295,-0.05289390290507723,0.4132173462209784
"('caveman', 'inter')",survey PC1,0.423766388096621,0.3542927676671532,0.48842649738824145,0.10618018896414068,0.2092404519744954,-0.06531026658583,0.3437484649534357
"('dodec', 'indep')",confidence,48.989999999999995,45.559999999999995,52.64,0.0,0.0,0.0,
"('dodec', 'indep')",consensus,49.07000000000001,44.06,54.08,0.0,0.0,0.0,
"('dodec', 'indep')",net spoke 5% similarity,-0.06661202293647225,-0.1311760465639226,-0.002047999309021936,0.0,0.0,0.0,
"('dodec', 'indep')",net spoke 95% similarity,0.11776979752411912,0.07290089645933043,0.16260332347095316,0.0,0.0,0.0,
"('dodec', 'indep')",net spoke PC1,0.058261663156541174,0.025598165847845293,0.09431660189809384,0.0,0.0,0.0,
"('dodec', 'indep')",spoke 5% similarity,-0.1775636958271103,-0.27648802555231333,-0.06966584843313602,0.0,0.0,0.0,
"('dodec', 'indep')",spoke 95% similarity,0.6988519741677907,0.6474412102282798,0.7581690808797991,0.0,0.0,0.0,
"('dodec', 'indep')",spoke PC1,0.29928785465143104,0.25314370439215494,0.3454320049107072,0.0,0.0,0.0,
"('dodec', 'indep')",survey 5% similarity,-0.3958190433952732,-0.5051461268956405,-0.2758284821110921,0.0,0.0,0.0,
"('dodec', 'indep')",survey 95% similarity,0.7110584276458118,0.6395848266118837,0.7603020582234792,0.0,0.0,0.0,
"('dodec', 'indep')",survey PC1,0.31808908894308036,0.2668003328480617,0.37929919001538204,0.0,0.0,0.0,
"('dodec', 'inter')",confidence,53.379999999999995,48.43,58.21,4.390000000000001,10.93,-0.7299999999999983,0.2296620900788207
"('dodec', 'inter')",consensus,53.02,51.510000000000005,54.06,3.9500000000000015,9.569999999999999,-1.6739999999999957,0.5756277268513854
"('dodec', 'inter')",net spoke 5% similarity,-0.09708958206838017,-0.1377803197153497,-0.0563988444214106,-0.0304775591319079,0.010208228287859066,-0.09253874203011433,0.4737772996934426
"('dodec', 'inter')",net spoke 95% similarity,0.09673254809335514,0.043987502157357895,0.147078467316141,-0.02103724943076397,0.04088993918207693,-0.0831234197622019,0.17137603723545655
"('dodec', 'inter')",net spoke PC1,0.07520660300600597,0.05197526405623141,0.09785188914324422,0.016944939849464786,0.04999386672419176,-0.024086101716108928,0.7760571698984904
"('dodec', 'inter')",spoke 5% similarity,-0.24550435629208595,-0.3248740420714598,-0.166134670512712,-0.06794066046497564,0.05985542571128397,-0.18052300495408846,0.870416073854106
"('dodec', 'inter')",spoke 95% similarity,0.646923566763777,0.6181838234619017,0.6838663358386374,-0.05192840740401363,-0.0037185848058219006,-0.12649462029859587,0.3423997502608289
"('dodec', 'inter')",spoke PC1,0.26905687940307893,0.25316359419168577,0.28887740924282196,-0.030230975248352103,0.02220343044717831,-0.08920429305123342,0.14365911118554292
"('dodec', 'inter')",survey 5% similarity,-0.4692433772462426,-0.5404340222389972,-0.39533008698548705,-0.0734243338509695,0.04331936640384616,-0.18642592111317058,0.8468764587352804
"('dodec', 'inter')",survey 95% similarity,0.6839956006183303,0.6476996271008877,0.7218446034930089,-0.027062827027481372,0.07321602121890265,-0.10357344665133295,0.6992397156880135
"('dodec', 'inter')",survey PC1,0.34238841300318645,0.3022350802243598,0.3842708156541521,0.024299324060106077,0.09737305583167793,-0.04877440771146578,0.6140080523474594
